id_plot;id_tree;species_code;species_name;number_of_increment_years;date_final;c130_initial;c130_final;htot_final;age130;weight
107661;1;9;Fagus sylvatica;5;2005;126.4151641;129;29;NA;14.14
107661;2;9;Fagus sylvatica;5;2005;124.1227461;128;32.6;NA;14.14
107661;3;9;Fagus sylvatica;5;2005;178.8303282;184;30.5;NA;14.14
107661;4;9;Fagus sylvatica;5;2005;118.353791;119;27;NA;14.14
107661;5;9;Fagus sylvatica;5;2005;134.1841192;140;33.2;NA;14.14
107661;6;9;Fagus sylvatica;5;2005;116.1227461;120;27.5;NA;14.14
107661;7;9;Fagus sylvatica;5;2005;140.1227461;144;30.5;NA;14.14
107661;8;9;Fagus sylvatica;5;2005;89.70758204;91;25;NA;39.29
107661;9;9;Fagus sylvatica;5;2005;103.707582;105;29.2;NA;39.28
107661;10;9;Fagus sylvatica;5;2005;102.4151641;105;29.2;NA;39.28
107661;11;9;Fagus sylvatica;5;2005;81.76895511;85;24.5;NA;39.29
107661;12;9;Fagus sylvatica;5;2005;87.70758204;89;27;NA;39.29
107661;13;9;Fagus sylvatica;5;2005;97.70758204;99;33.7;NA;39.29
110132;1;61;Abies alba;5;2005;189.3505272;196;26;NA;14.14
110132;2;61;Abies alba;5;2005;116.6752636;120;19.9;NA;14.14
110132;3;61;Abies alba;5;2005;135.68558;143;22.5;NA;14.14
110132;4;61;Abies alba;5;2005;182.0154745;188;28;NA;14.14
110132;5;61;Abies alba;5;2005;198.68558;206;20.6;NA;14.14
110132;6;25M;Salix caprea;5;2005;64.75477477;71;13.5;NA;39.29
110132;7;15S;Acer pseudoplatanus;5;2005;25.45852603;40;10;NA;88.41
110494;1;22M;Prunus avium;5;2005;146.3450132;151;22;NA;14.14
110494;2;17C;Fraxinus excelsior;5;2005;124.3051157;137;22;NA;14.14
110494;3;17C;Fraxinus excelsior;5;2005;77.95990132;96;20;NA;39.29
110494;4;3;Quercus petraea;5;2005;78.94118194;81;16;NA;39.29
110494;5;17C;Fraxinus excelsior;5;2005;41.98217836;50;18.5;NA;88.4
110494;6;20G;Tilia platyphyllos;5;2005;57.92812089;64;17.8;NA;88.39
110494;7;31;Corylus avellana;5;2005;28.01095957;30;9;NA;88.41
113665;1;9;Fagus sylvatica;5;2005;26.70758204;28;7.7;NA;88.41
113665;2;9;Fagus sylvatica;5;2005;24.06137306;26;8;NA;88.42
113665;3;9;Fagus sylvatica;5;2005;23.18411919;29;7.5;NA;88.41
113665;4;9;Fagus sylvatica;5;2005;37.53791021;44;8.8;NA;88.41
113665;5;21O;Acer opalus;5;2005;24.33902391;25;7;NA;1237.82
113665;6;23AB;Sorbus aria;5;2005;22.65069353;24;7.5;NA;88.42
113665;7;11;Carpinus betulus;5;2005;33;33;6;NA;88.41
113665;8;11;Carpinus betulus;5;2005;41.70634581;43;7.5;NA;88.41
113665;9;11;Carpinus betulus;5;2005;27.70634581;29;6.5;NA;88.41
113665;10;9;Fagus sylvatica;5;2005;44.06137306;46;9;NA;88.41
113665;11;11;Carpinus betulus;5;2005;48.41269162;51;10;NA;88.4
113665;12;9;Fagus sylvatica;5;2005;36.47653715;41;12;NA;88.41
113665;13;23AB;Sorbus aria;5;2005;24.65069353;26;7.2;NA;88.42
113665;14;23AB;Sorbus aria;5;2005;24.32534677;25;7.2;NA;88.42
116338;1;21O;Acer opalus;5;2005;105.3560956;108;15;NA;39.28
116338;2;9;Fagus sylvatica;5;2005;99.70758204;101;14;NA;39.28
116338;3;20P;Tilia cordata;5;2005;62.27742736;67;15.3;NA;176.78
116338;4;20P;Tilia cordata;5;2005;51.30138706;54;14;NA;176.8
116338;5;20P;Tilia cordata;5;2005;54.65069353;56;15;NA;176.8
116338;6;20P;Tilia cordata;5;2005;32.65069353;34;10;NA;176.82
116338;7;20P;Tilia cordata;5;2005;62.95208059;67;18.5;NA;176.78
116338;8;20P;Tilia cordata;5;2005;37.9760403;40;10.5;NA;176.82
116338;9;20P;Tilia cordata;5;2005;53.9760403;56;12.5;NA;176.8
116338;10;3;Quercus petraea;5;2005;24.62745463;26;8;NA;88.42
116338;11;3;Quercus petraea;5;2005;39.31372731;40;10.7;NA;88.41
124223;1;61;Abies alba;5;2005;251.0257908;261;36.9;NA;14.14
124223;2;61;Abies alba;5;2005;119.0412653;135;32.1;NA;14.14
124223;3;9;Fagus sylvatica;5;2005;131.4765371;136;29.7;NA;14.14
124223;4;61;Abies alba;5;2005;121.7062126;137;33.3;NA;14.14
124223;5;9;Fagus sylvatica;5;2005;140.4765371;145;28.1;NA;14.14
124223;6;61;Abies alba;5;2005;202.061898;226;34.3;NA;14.14
124223;7;62;Picea abies;5;2005;158.6722586;164;33.6;NA;14.14
124223;8;61;Abies alba;5;2005;149.68558;157;32.3;NA;14.14
124223;9;61;Abies alba;5;2005;146.030949;158;32;NA;14.14
124223;10;62;Picea abies;5;2005;143.3382263;148;32.5;NA;14.14
124223;11;61;Abies alba;5;2005;224.030949;236;33.5;NA;14.14
124223;12;61;Abies alba;5;2005;78.02063267;86;23;NA;39.29
124223;13;62;Picea abies;5;2005;89.3361293;92;20.9;NA;39.29
124223;14;9;Fagus sylvatica;5;2005;83.12274613;87;13.5;NA;39.29
124223;15;61;Abies alba;5;2005;52.67010545;54;14.7;NA;88.4
124223;16;62;Picea abies;5;2005;34.33403233;35;6.4;NA;88.41
124223;17;61;Abies alba;5;2005;44.67010545;46;12.1;NA;88.41
124223;18;9;Fagus sylvatica;5;2005;129.0613731;131;28.5;NA;14.14
124697;1;62;Picea abies;5;2005;126.004194;130;28;NA;14.14
124697;2;9;Fagus sylvatica;5;2005;110.8917012;118;31;NA;14.14
124697;3;9;Fagus sylvatica;5;2005;118.1841192;124;30.5;NA;14.14
124697;4;9;Fagus sylvatica;5;2005;123.4765371;128;28.5;NA;14.14
124697;5;62;Picea abies;5;2005;114.0062909;120;29.5;NA;14.14
124697;6;9;Fagus sylvatica;5;2005;142;142;28.5;NA;14.14
124697;7;61;Abies alba;5;2005;131.0361072;145;31;NA;14.14
124697;8;62;Picea abies;5;2005;95.01048489;105;22.7;NA;39.28
124697;9;9;Fagus sylvatica;5;2005;103.5992833;112;28.5;NA;39.28
129055;1;62;Picea abies;5;2005;123.6806465;137;18;NA;14.14
129055;2;61;Abies alba;5;2005;290.68558;298;22.6;NA;14.13
129055;3;9;Fagus sylvatica;5;2005;65.30686532;75;14;NA;39.29
129055;4;9;Fagus sylvatica;5;2005;61.24549225;69;15;NA;88.39
129055;5;62;Picea abies;5;2005;26.67016163;30;8.4;NA;88.41
129055;6;62;Picea abies;5;2005;25.3361293;28;9;NA;88.41
129055;7;62;Picea abies;5;2005;34.67435558;42;10;NA;88.41
129055;8;9;Fagus sylvatica;5;2005;25.12274613;29;9.5;NA;88.41
129055;9;62;Picea abies;5;2005;31.00629093;37;8;NA;88.41
129055;10;62;Picea abies;5;2005;28.00419395;32;9;NA;88.41
129055;11;9;Fagus sylvatica;5;2005;25.89170123;33;9.8;NA;88.41
129055;12;62;Picea abies;5;2005;33.34451721;44;11.5;NA;88.41
129055;13;9;Fagus sylvatica;5;2005;21.47653715;26;7.1;NA;88.42
129055;14;9;Fagus sylvatica;5;2005;36.47653715;41;9.8;NA;88.41
129162;1;62;Picea abies;5;2005;124.6785495;136;25.1;NA;14.14
129162;2;62;Picea abies;5;2005;141.6764526;151;25.4;NA;14.14
129162;3;9;Fagus sylvatica;5;2005;85.41516408;88;22;NA;39.29
129162;4;17C;Fraxinus excelsior;5;2005;81.65478558;87;22.5;NA;39.29
129162;5;17C;Fraxinus excelsior;5;2005;86.65478558;92;22.7;NA;39.29
129162;6;9;Fagus sylvatica;5;2005;70.76895511;74;21.5;NA;39.29
129162;7;9;Fagus sylvatica;5;2005;70.70758204;72;21;NA;39.29
129162;8;9;Fagus sylvatica;5;2005;70.70758204;72;21;NA;39.29
129162;9;9;Fagus sylvatica;5;2005;56.35379102;57;19.7;NA;88.4
129162;10;9;Fagus sylvatica;5;2005;59.35379102;60;20.5;NA;88.4
129162;11;9;Fagus sylvatica;5;2005;28.35379102;29;14.5;NA;88.41
129162;12;17C;Fraxinus excelsior;5;2005;31.32293738;36;15;NA;88.41
129162;13;17C;Fraxinus excelsior;5;2005;53.98663377;60;17.4;NA;88.4
129162;14;9;Fagus sylvatica;5;2005;24.35379102;25;14;NA;88.42
129162;15;9;Fagus sylvatica;5;2005;50.76895511;54;18.6;NA;88.4
129162;16;9;Fagus sylvatica;5;2005;45.41516408;48;16.2;NA;88.41
129162;17;62;Picea abies;5;2005;27.33403233;28;5;NA;88.41
129162;18;9;Fagus sylvatica;5;2005;46.12274613;50;19.3;NA;88.4
129162;19;9;Fagus sylvatica;5;2005;40.70758204;42;13;NA;88.41
129162;20;15S;Acer pseudoplatanus;5;2005;32.67804782;34;17.5;NA;176.82
129162;21;15S;Acer pseudoplatanus;5;2005;36.69511955;40;18;NA;176.82
129162;22;15S;Acer pseudoplatanus;5;2005;47.71219128;53;20.2;NA;176.8
129162;23;15S;Acer pseudoplatanus;5;2005;38.01707173;40;18;NA;176.82
129162;24;15S;Acer pseudoplatanus;5;2005;27.01707173;29;17;NA;176.83
129162;25;15S;Acer pseudoplatanus;5;2005;38.03414346;42;16.5;NA;88.41
129610;1;22M;Prunus avium;5;2005;130.3550246;139;19.5;NA;14.14
129610;2;17C;Fraxinus excelsior;5;2005;27.98217836;36;13.3;NA;88.41
129610;3;17C;Fraxinus excelsior;5;2005;18.97326754;31;11.8;NA;88.41
129610;4;24;Populus tremula;5;2005;24.89075606;29;12.4;NA;88.41
129610;5;22M;Prunus avium;5;2005;30.02002267;38;11.7;NA;88.41
129610;6;24;Populus tremula;5;2005;59.41176414;69;20;NA;88.39
129610;7;17C;Fraxinus excelsior;5;2005;58.98663377;65;19;NA;88.39
129610;8;17C;Fraxinus excelsior;5;2005;43.98217836;52;16.5;NA;88.4
129610;9;17C;Fraxinus excelsior;5;2005;40.32739279;43;18.5;NA;88.41
129610;10;17C;Fraxinus excelsior;5;2005;51.32293738;56;19;NA;88.4
129610;11;17C;Fraxinus excelsior;5;2005;36.65033017;44;18;NA;88.41
129610;12;17C;Fraxinus excelsior;5;2005;41.65478558;47;19.5;NA;88.41
129610;13;22M;Prunus avium;5;2005;22.34000756;25;10;NA;88.42
129610;14;22M;Prunus avium;5;2005;23.01001133;27;10;NA;88.41
129610;15;17C;Fraxinus excelsior;5;2005;55.65478558;61;19;NA;88.4
129610;16;15S;Acer pseudoplatanus;5;2005;32.06828692;40;17.5;NA;88.41
129610;17;17C;Fraxinus excelsior;5;2005;26.99554459;29;12.4;NA;88.41
130672;1;14;Robinia pseudacacia;5;2005;152.9306358;168;26;NA;14.14
130672;2;14;Robinia pseudacacia;5;2005;194.2824112;195;23;NA;14.14
130672;3;17C;Fraxinus excelsior;5;2005;96.29174951;115;23;NA;39.28
130672;4;15S;Acer pseudoplatanus;5;2005;86.78047821;100;22;NA;39.29
130672;5;15S;Acer pseudoplatanus;5;2005;89.05121519;95;22.5;NA;39.29
130672;6;17C;Fraxinus excelsior;5;2005;80.98663377;87;25;NA;39.29
130672;7;17C;Fraxinus excelsior;5;2005;87.93762427;116;26;NA;39.28
130672;8;17C;Fraxinus excelsior;5;2005;84.98217836;93;24.5;NA;39.29
130672;9;17C;Fraxinus excelsior;5;2005;35.98217836;44;19.6;NA;88.41
130672;10;23PM;Malus sylvestris;5;2005;35.65069353;37;14;NA;88.41
130672;11;21C;Acer campestre;5;2005;32.67804782;34;10.7;NA;176.82
130672;12;17C;Fraxinus excelsior;5;2005;32.3318482;33;13;NA;88.41
130672;13;17C;Fraxinus excelsior;5;2005;49.66369639;51;16;NA;88.4
132454;1;62;Picea abies;5;2005;146.6722586;152;27.5;NA;14.14
132454;2;9;Fagus sylvatica;5;2005;114.5379102;121;17.5;NA;14.14
132454;3;62;Picea abies;5;2005;135.3382263;140;22;NA;14.14
132454;4;62;Picea abies;5;2005;140.6701616;144;22;NA;14.14
132454;5;9;Fagus sylvatica;5;2005;97.18411919;103;21.5;NA;39.28
132454;6;62;Picea abies;5;2005;106.6701616;110;22.3;NA;39.28
132454;7;20G;Tilia platyphyllos;5;2005;83.65069353;85;20;NA;39.29
132454;8;20G;Tilia platyphyllos;5;2005;81.60277413;87;23;NA;39.29
132454;9;9;Fagus sylvatica;5;2005;37.70758204;39;15;NA;88.41
132454;10;9;Fagus sylvatica;5;2005;32.70758204;34;15;NA;88.41
132454;11;9;Fagus sylvatica;5;2005;51.12274613;55;15.5;NA;88.4
132454;12;21O;Acer opalus;5;2005;34.67804782;36;11.5;NA;88.41
132454;13;9;Fagus sylvatica;5;2005;36.76895511;40;14.5;NA;88.41
132454;14;9;Fagus sylvatica;5;2005;31.76895511;35;15;NA;88.41
132454;15;3;Quercus petraea;5;2005;32.31372731;33;10;NA;88.41
132454;16;23AB;Sorbus aria;5;2005;25.65069353;27;11.5;NA;88.41
132454;17;20G;Tilia platyphyllos;5;2005;29.30138706;32;13.5;NA;88.41
132454;18;20G;Tilia platyphyllos;5;2005;27.9760403;30;12.5;NA;88.41
132454;19;61;Abies alba;5;2005;49.68042178;55;15.5;NA;88.4
133454;1;62;Picea abies;5;2005;132.004194;136;19.9;NA;14.14
133454;2;9;Fagus sylvatica;5;2005;115.8917012;123;17;NA;14.14
133454;3;62;Picea abies;5;2005;106.0125819;118;17;NA;14.14
133454;4;62;Picea abies;5;2005;110.6764526;120;17;NA;14.14
133454;5;62;Picea abies;5;2005;57.0188728;75;14.5;NA;39.29
133454;6;62;Picea abies;5;2005;26.01677582;42;11.2;NA;88.41
133454;7;9;Fagus sylvatica;5;2005;40.30686532;50;11.5;NA;88.4
133454;8;23PM;Malus sylvestris;5;2005;23.65069353;25;6.5;NA;88.42
133454;9;61;Abies alba;5;2005;24.69589629;36;8.4;NA;88.41
133454;10;9;Fagus sylvatica;5;2005;28.53791021;35;9.3;NA;88.41
133454;11;9;Fagus sylvatica;5;2005;34.30686532;44;9.8;NA;88.41
137487;1;61;Abies alba;5;2005;171.6907381;181;26.6;NA;14.14
137487;2;61;Abies alba;5;2005;133.68558;141;24.5;NA;14.14
137487;3;61;Abies alba;5;2005;113.3608436;124;23.5;NA;14.14
137487;4;61;Abies alba;5;2005;183.0103163;187;24.7;NA;14.14
137487;5;61;Abies alba;5;2005;185.0051582;187;21.3;NA;14.14
137487;6;61;Abies alba;5;2005;141.3608436;152;26;NA;14.14
137487;7;61;Abies alba;5;2005;75.68557995;83;19.5;NA;39.29
137487;8;61;Abies alba;5;2005;111.3453691;116;18.5;NA;39.28
137487;9;61;Abies alba;5;2005;106.0257908;116;20.4;NA;39.28
137487;10;61;Abies alba;5;2005;78.34536906;83;19.5;NA;39.29
137487;11;9;Fagus sylvatica;5;2005;76.06137306;78;18.5;NA;39.29
137487;12;61;Abies alba;5;2005;25.33505272;26;6;NA;88.42
137487;13;23AB;Sorbus aria;5;2005;31.65069353;33;12.3;NA;88.41
137487;14;23AB;Sorbus aria;5;2005;37.9760403;40;14.5;NA;88.41
137487;15;62;Picea abies;5;2005;54.00629093;60;11.6;NA;88.4
137487;16;62;Picea abies;5;2005;24.33403233;25;5.4;NA;88.42
144948;1;61;Abies alba;5;2005;133.3453691;138;29.5;NA;28.29
144948;2;61;Abies alba;5;2005;169.030949;181;34;NA;28.28
144948;3;61;Abies alba;5;2005;152.0103163;156;32;NA;28.29
144948;4;61;Abies alba;5;2005;115.0103163;119;26.3;NA;28.29
144948;5;61;Abies alba;5;2005;112.6804218;118;26.5;NA;28.29
144948;6;61;Abies alba;5;2005;155.0412653;171;29.6;NA;28.28
144948;7;61;Abies alba;5;2005;187.3556854;196;30;NA;14.14
144948;8;62;Picea abies;5;2005;135.0104849;145;30.4;NA;14.14
144948;9;62;Picea abies;5;2005;126.004194;130;27;NA;14.14
144948;10;62;Picea abies;5;2005;120.004194;124;28;NA;14.14
144948;11;62;Picea abies;5;2005;172.6701616;176;30.5;NA;14.14
144948;12;62;Picea abies;5;2005;117.6680647;119;27.5;NA;14.14
144948;13;61;Abies alba;5;2005;67.01031634;71;19.4;NA;39.29
144948;14;9;Fagus sylvatica;5;2005;78.41516408;81;25;NA;39.29
144948;15;9;Fagus sylvatica;5;2005;106.4765371;111;24;NA;39.28
144948;16;61;Abies alba;5;2005;97.02063267;105;29.8;NA;39.28
144948;17;62;Picea abies;5;2005;100.6680647;102;26.8;NA;39.28
144948;18;62;Picea abies;5;2005;94.00209698;96;22.4;NA;39.29
144948;19;9;Fagus sylvatica;5;2005;70.47653715;75;16.2;NA;39.29
144948;20;61;Abies alba;5;2005;83.67526361;87;23.6;NA;39.29
144948;21;9;Fagus sylvatica;5;2005;41.47653715;46;9.5;NA;88.41
144948;22;18M;Ulmus glabra;5;2005;37.65069353;39;11;NA;88.41
144948;23;61;Abies alba;5;2005;33.67010545;35;7.2;NA;88.41
144948;24;61;Abies alba;5;2005;35.33505272;36;9.2;NA;88.41
146121;1;22M;Prunus avium;5;2005;178.3350019;179;18;NA;14.14
146121;2;10;Castanea sativa;5;2005;123.7657768;140;19;NA;14.14
146121;3;10;Castanea sativa;5;2005;182.8536105;193;24.7;NA;14.14
146121;4;10;Castanea sativa;5;2005;117.1186288;132;25;NA;14.14
146121;5;9;Fagus sylvatica;5;2005;128.7834025;143;28.1;NA;14.14
146121;6;10;Castanea sativa;5;2005;61.4714807;75;18.7;NA;39.29
146121;7;10;Castanea sativa;5;2005;65.4714807;79;16;NA;39.29
146121;8;10;Castanea sativa;5;2005;65.11862877;80;16.2;NA;39.29
146121;9;10;Castanea sativa;5;2005;28.64714807;30;10.7;NA;88.41
146121;10;10;Castanea sativa;5;2005;46.11862877;61;16.4;NA;88.4
146121;11;10;Castanea sativa;5;2005;23.9707221;26;8.6;NA;88.42
146121;12;10;Castanea sativa;5;2005;34.91216631;41;12.5;NA;88.41
146121;13;10;Castanea sativa;5;2005;31.23574035;38;13;NA;88.41
148941;1;61;Abies alba;5;2005;119.3402109;122;19.6;NA;14.14
148941;2;62;Picea abies;5;2005;159.6680647;161;21.8;NA;14.14
148941;3;62;Picea abies;5;2005;165.6701616;169;27.9;NA;14.14
148941;4;62;Picea abies;5;2005;118.3340323;119;22.2;NA;14.14
148941;5;62;Picea abies;5;2005;150.3361293;153;23.8;NA;14.14
148941;6;62;Picea abies;5;2005;121.002097;123;23.8;NA;14.14
148941;7;62;Picea abies;5;2005;69.00209698;71;9;NA;39.29
148941;8;62;Picea abies;5;2005;115.002097;117;20;NA;39.28
148941;9;61;Abies alba;5;2005;32.33505272;33;4.8;NA;88.41
152235;1;61;Abies alba;5;2005;124.0103163;128;20.6;NA;14.14
152235;2;61;Abies alba;5;2005;117.3402109;120;17.5;NA;14.14
152235;3;61;Abies alba;5;2005;114.0154745;120;21;NA;14.14
152235;4;61;Abies alba;5;2005;132.6958963;144;22;NA;14.14
152235;5;61;Abies alba;5;2005;164.3505272;171;24.5;NA;14.14
152235;6;61;Abies alba;5;2005;96.34536906;101;20.5;NA;39.28
152235;7;62;Picea abies;5;2005;25.67016163;29;5.7;NA;88.41
152235;8;23SO;Sorbus aucuparia;5;2005;21.9760403;24;13;NA;88.42
152235;9;23SO;Sorbus aucuparia;5;2005;33.65069353;35;13;NA;88.41
152235;10;62;Picea abies;5;2005;23.67435558;31;7;NA;88.41
152235;11;9;Fagus sylvatica;5;2005;19.83032817;25;12;NA;88.42
152235;12;9;Fagus sylvatica;5;2005;35.83032817;41;14.5;NA;88.41
152235;13;62;Picea abies;5;2005;29.67225861;35;7;NA;88.41
152810;1;15S;Acer pseudoplatanus;5;2005;120.3731674;125;19.5;NA;14.14
152810;2;15S;Acer pseudoplatanus;5;2005;140.0512152;146;22;NA;14.14
152810;3;15S;Acer pseudoplatanus;5;2005;117.7804782;131;16.3;NA;14.14
152810;4;15S;Acer pseudoplatanus;5;2005;70.06828692;78;21.2;NA;39.29
152810;5;15S;Acer pseudoplatanus;5;2005;66.08535865;76;18;NA;39.29
152810;6;15S;Acer pseudoplatanus;5;2005;94.06828692;102;19.5;NA;39.28
152810;7;15S;Acer pseudoplatanus;5;2005;78.3902391;85;17.5;NA;39.29
152810;8;17C;Fraxinus excelsior;5;2005;70.65924098;74;20;NA;39.29
152810;9;17C;Fraxinus excelsior;5;2005;69.65033017;77;18.7;NA;39.29
152810;10;15S;Acer pseudoplatanus;5;2005;90.67804782;92;17.5;NA;39.29
152810;11;15S;Acer pseudoplatanus;5;2005;63.45852603;78;16;NA;39.29
152810;12;15S;Acer pseudoplatanus;5;2005;93.03414346;97;20.8;NA;39.29
152810;13;17C;Fraxinus excelsior;5;2005;80.65478558;86;19.5;NA;39.29
152810;14;15S;Acer pseudoplatanus;5;2005;25.67804782;27;9.5;NA;88.41
152810;15;23AB;Sorbus aria;5;2005;63.30138706;66;10.7;NA;88.39
152810;16;23AB;Sorbus aria;5;2005;43.30138706;46;10.5;NA;88.41
152810;17;23AB;Sorbus aria;5;2005;26.30138706;29;10;NA;88.41
152810;18;15S;Acer pseudoplatanus;5;2005;62.35609564;65;21;NA;88.39
152810;19;15S;Acer pseudoplatanus;5;2005;39.35609564;42;13;NA;88.41
152810;20;15S;Acer pseudoplatanus;5;2005;42.06828692;50;13;NA;88.4
152810;21;15S;Acer pseudoplatanus;5;2005;36.03414346;40;14.2;NA;88.41
152810;22;15S;Acer pseudoplatanus;5;2005;57.03414346;61;13.5;NA;88.4
152810;23;15S;Acer pseudoplatanus;5;2005;30.67804782;32;8.2;NA;88.41
152810;24;15S;Acer pseudoplatanus;5;2005;28.03414346;32;11;NA;88.41
152810;25;15S;Acer pseudoplatanus;5;2005;56.35609564;59;16.6;NA;88.4
152810;26;23AB;Sorbus aria;5;2005;48.9760403;51;17.8;NA;88.4
154188;1;61;Abies alba;5;2005;133.061898;157;24.5;NA;14.14
154188;2;61;Abies alba;5;2005;111.7216871;133;22;NA;14.14
154188;3;15S;Acer pseudoplatanus;5;2005;99.03414346;103;18;NA;39.28
154188;4;9;Fagus sylvatica;5;2005;108.2454923;116;16;NA;39.28
154188;5;9;Fagus sylvatica;5;2005;110.5379102;117;17.5;NA;39.28
154188;6;9;Fagus sylvatica;5;2005;74.59928327;83;18;NA;39.29
154188;7;17C;Fraxinus excelsior;5;2005;76.99108918;81;18;NA;39.29
154188;8;17C;Fraxinus excelsior;5;2005;73.32293738;78;16.5;NA;39.29
154188;9;17C;Fraxinus excelsior;5;2005;27.99554459;30;13.2;NA;88.41
154188;10;17C;Fraxinus excelsior;5;2005;24.65924098;28;12;NA;88.41
154188;11;15S;Acer pseudoplatanus;5;2005;33.06828692;41;13.9;NA;88.41
154188;12;9;Fagus sylvatica;5;2005;35.24549225;43;13.5;NA;88.41
154188;13;17C;Fraxinus excelsior;5;2005;48.65478558;54;16.5;NA;88.4
154188;14;17C;Fraxinus excelsior;5;2005;53.30957115;64;14.5;NA;88.39
154188;15;23AB;Sorbus aria;5;2005;25.90416119;34;9;NA;88.41
154188;16;22M;Prunus avium;5;2005;35.33500189;36;12;NA;88.41
154188;17;21C;Acer campestre;5;2005;45.33902391;46;9.8;NA;265.22
154188;18;31;Corylus avellana;5;2005;26.33698652;27;8;NA;88.41
154373;1;9;Fagus sylvatica;5;2005;197.5992833;206;29.7;NA;14.14
154373;2;62;Picea abies;5;2005;210.004194;214;31.5;NA;14.14
154373;3;9;Fagus sylvatica;5;2005;127.0613731;129;23.7;NA;14.14
154373;4;10;Castanea sativa;5;2005;183.2064625;192;22;NA;14.14
154373;5;9;Fagus sylvatica;5;2005;126.8303282;132;28;NA;14.14
154373;6;62;Picea abies;5;2005;168.6722586;174;33;NA;14.14
154373;7;62;Picea abies;5;2005;149.3403233;156;30;NA;14.14
154373;8;15S;Acer pseudoplatanus;5;2005;111.4073108;120;28;NA;14.14
154373;9;23AB;Sorbus aria;5;2005;89.57881442;97;15.6;NA;39.29
154373;10;9;Fagus sylvatica;5;2005;29.76895511;33;12;NA;88.41
154373;11;9;Fagus sylvatica;5;2005;23.76895511;27;12.4;NA;88.41
154825;1;61;Abies alba;5;2005;157.0051582;159;18.7;NA;14.14
154825;2;9;Fagus sylvatica;5;2005;136.5992833;145;27;NA;14.14
154825;3;9;Fagus sylvatica;5;2005;112.8917012;120;27;NA;14.14
154825;4;61;Abies alba;5;2005;178.0206327;186;30;NA;14.14
154825;5;61;Abies alba;5;2005;140.7010545;154;24;NA;14.14
154825;6;10;Castanea sativa;5;2005;158.5593144;166;19;NA;14.14
154825;7;9;Fagus sylvatica;5;2005;141.5379102;148;27.6;NA;14.14
154825;8;9;Fagus sylvatica;5;2005;252.2454923;260;28;NA;14.14
154825;9;9;Fagus sylvatica;5;2005;78.12274613;82;24.1;NA;39.29
154825;10;9;Fagus sylvatica;5;2005;74.18411919;80;19;NA;39.29
154825;11;9;Fagus sylvatica;5;2005;55.41516408;58;15.5;NA;88.4
154825;12;20G;Tilia platyphyllos;5;2005;22.57881442;30;8.5;NA;88.41
154825;13;9;Fagus sylvatica;5;2005;26.41516408;29;6.5;NA;88.41
206374;1;20G;Tilia platyphyllos;5;2006;123.4243379;127;20;NA;14.14
206374;2;20G;Tilia platyphyllos;5;2006;124.2894072;128;20;NA;14.14
206374;3;17C;Fraxinus excelsior;5;2006;115.9910892;120;18.5;NA;14.14
206374;4;15P;Acer platanoides;5;2006;140.8358506;145;19.5;NA;14.14
206374;5;15P;Acer platanoides;5;2006;153.2580439;160;21.6;NA;14.14
206374;6;20G;Tilia platyphyllos;5;2006;125.9520806;130;20;NA;14.14
206374;7;20G;Tilia platyphyllos;5;2006;118.0989911;121;22;NA;14.14
206374;8;20G;Tilia platyphyllos;5;2006;72.90857497;75;15.3;NA;85.13
206374;10;20G;Tilia platyphyllos;5;2006;93.9760403;96;18.5;NA;85.12
206374;11;15S;Acer pseudoplatanus;5;2006;79.62902194;83;19.5;NA;39.29
206374;12;15S;Acer pseudoplatanus;5;2006;82.23243629;86;20;NA;39.29
206374;14;20G;Tilia platyphyllos;5;2006;75.58322821;77;17;NA;85.13
206374;16;20G;Tilia platyphyllos;5;2006;84.51576288;86;17.2;NA;85.12
206374;18;20G;Tilia platyphyllos;5;2006;69.5592685;73;18.5;NA;85.13
206374;20;17C;Fraxinus excelsior;5;2006;79.52338292;84;13.7;NA;39.29
206374;21;20G;Tilia platyphyllos;5;2006;73.23392174;76;15.5;NA;85.13
206374;24;20G;Tilia platyphyllos;5;2006;40.20996204;45;8;NA;88.41
206374;25;20G;Tilia platyphyllos;5;2006;50.78562418;52;12.8;NA;88.4
206374;26;20G;Tilia platyphyllos;5;2006;61.04350562;63;15.5;NA;88.39
206374;27;20G;Tilia platyphyllos;5;2006;61.29697328;70;17.3;NA;88.39
206374;28;20G;Tilia platyphyllos;5;2006;51.51576288;53;15;NA;88.4
206374;29;20G;Tilia platyphyllos;5;2006;55.73770477;61;12;NA;88.4
206485;1;61;Abies alba;5;2006;166.1536221;174;34.4;NA;14.14
206485;2;61;Abies alba;5;2006;129.2814534;135;28.8;NA;14.14
206485;3;61;Abies alba;5;2006;201.148464;207;35.2;NA;14.14
206485;4;61;Abies alba;5;2006;199.2098005;203;30.2;NA;14.14
206485;5;61;Abies alba;5;2006;191.0948647;202;33.5;NA;14.14
206485;6;61;Abies alba;5;2006;169.5422742;173;29;NA;14.14
206485;7;61;Abies alba;5;2006;164.2098005;168;29.5;NA;14.14
206485;8;61;Abies alba;5;2006;146.1407267;149;27;NA;14.14
206485;9;61;Abies alba;5;2006;223.2762952;227;31.2;NA;14.14
206485;10;61;Abies alba;5;2006;209.3505272;216;30.7;NA;14.14
206485;11;61;Abies alba;5;2006;116.3711599;131;28.6;NA;14.14
206485;12;61;Abies alba;5;2006;144.6139271;150;29.6;NA;14.14
